participantid,condition,session,conversation,onset,duration,within_speaker,speaker_prior_turn,speaker_subsequent_turn,type,word_count,subsequent_utterance
subj-19,robot,1,4,34.228,1.7999999999999972,1,participant,participant,silence,1,non
subj-19,robot,1,4,36.299,1.564,1,participant,participant,silence,8,ah et si ouais je suis désolé c-
subj-19,robot,1,4,41.6,1.7379999999999995,0,researcher,participant,silence,22,il a le même visage qu'un citron ou qu'un agrume je comprends pas mais ça doit pas être ça euh
subj-19,robot,1,4,49.526,2.509999999999998,0,researcher,participant,silence,3,tu peux répéter
subj-19,robot,1,4,52.879,1.0830000000000055,0,participant,researcher,silence,5,c'est peut-être pour $Halloween$
subj-19,robot,1,4,55.42,2.671999999999997,0,researcher,participant,silence,8,ha mais c'est terrible j'entends pas
subj-19,robot,1,4,38.999,0.3859999999999957,0,participant,researcher,speech,10,elle a le même visage qu'une citrouille d'$Halloween$
subj-19,robot,1,4,48.063,0.2639999999999958,0,participant,researcher,speech,5,c'est peut-être pour $Halloween$
subj-19,robot,1,6,3.963,0.2999999999999998,0,researcher,participant,silence,1,salut
subj-19,robot,1,6,4.608,2.043,1,participant,participant,silence,24,je crois que tu me parlais d'agrumes mais alors ça devait pas être ça mais là c'est un agrume pour la peine
subj-19,robot,1,6,10.522,1.0310000000000006,1,participant,participant,silence,1,non
subj-19,robot,1,6,12.194,1.081999999999999,1,researcher,researcher,silence,4,c'est un demi-citron
subj-19,robot,1,6,14.531,0.2889999999999997,0,researcher,participant,silence,4,un citron vert ouais
subj-19,robot,1,6,15.953,0.8930000000000007,1,participant,participant,silence,2,excuse moi
subj-19,robot,1,6,21.847,0.6779999999999973,0,researcher,participant,silence,3,ouais un bandeau
subj-19,robot,1,6,23.513,1.5299999999999976,1,participant,participant,silence,4,faire un comme un
subj-19,robot,1,6,26.277,0.39599999999999724,1,participant,participant,silence,2,personnage quoi
subj-19,robot,1,6,27.435,1.4280000000000008,0,participant,researcher,silence,1,oui
subj-19,robot,1,6,29.244,0.41199999999999903,0,researcher,participant,silence,5,un personnage de $Tortue Ninja$
subj-19,robot,1,6,31.378,3.924999999999997,1,participant,participant,silence,10,etderrière on a rajouté des des petites feuilles pour euh
subj-19,robot,1,6,38.887,0.6400000000000006,1,participant,participant,silence,16,on sait pas trop si c'est des feuilles ou de la peau de citron mais
subj-19,robot,1,6,41.986,1.1739999999999995,1,participant,participant,silence,4,ça rajoute quelque chose
subj-19,robot,1,6,45.238,0.5489999999999995,0,researcher,participant,silence,1,ouais
subj-19,robot,1,6,46.163,2.6160000000000068,1,participant,participant,silence,9,si on devait deviner pourquoi c'est la campagne
subj-19,robot,1,6,51.203,2.540999999999997,1,participant,participant,silence,3,tu penses quoi
subj-19,robot,1,6,54.647,2.5,0,researcher,participant,silence,9,tu penses que c'est une campagne pour quoi
subj-19,robot,1,6,3.49,0.3259999999999996,0,participant,researcher,speech,1,salut
subj-19,robot,1,6,11.67,0.14199999999999946,0,participant,researcher,speech,2,ah oui
subj-19,robot,1,6,16.974,0.2339999999999982,0,participant,researcher,speech,1,ouais
subj-19,robot,1,6,19.383,0.08600000000000207,0,participant,researcher,speech,9,quelqu'un a découpé un bandeau dans le citron
subj-19,robot,1,6,43.81,0.24899999999999523,0,participant,researcher,speech,3,ouiça se pourrait
subj-19,robot,1,6,54.124,0.26899999999999835,0,participant,researcher,speech,1,oui
subj-19,human,2,1,2.556,0.9849999999999999,0,participant,researcher,silence,1,mh
subj-19,human,2,1,4.156,0.12199999999999989,0,researcher,participant,silence,11,c'est une framboise qui est très très fatiguée quoi hein
subj-19,human,2,1,6.697,0.4820000000000002,0,participant,researcher,silence,9,ouais ouais ouais elle est pas très jolie euh
subj-19,human,2,1,9.707,0.21699999999999875,0,researcher,participant,silence,5,ouais elle est pas fraiche
subj-19,human,2,1,11.177,0.08699999999999974,0,participant,researcher,silence,10,euh personnellement j'aurais pas très envie de la manger
subj-19,human,2,1,13.128,0.3049999999999997,0,researcher,participant,silence,1,non
subj-19,human,2,1,13.686,0.3260000000000005,1,participant,participant,silence,2,non non
subj-19,human,2,1,14.409,0.609,1,participant,participant,silence,19,après comme elle a des bras et des jambes on a pas trop envie de la manger tout court
subj-19,human,2,1,17.908,0.8699999999999974,0,participant,researcher,silence,12,ouais c'est sûret c'est un peu une certaine ouais personnification
subj-19,human,2,1,22.085,0.16799999999999926,1,researcher,researcher,silence,5,je sais pas trop euh
subj-19,human,2,1,23.124,0.8010000000000019,0,researcher,participant,silence,10,ouais ça fait penser un peu à la pub de
subj-19,human,2,1,25.871,1.9760000000000026,1,participant,participant,silence,2,tu sais
subj-19,human,2,1,28.167,0.5129999999999981,1,participant,participant,silence,3,peut-être $Banga$ ou
subj-19,human,2,1,29.569,0.3150000000000013,1,participant,participant,silence,3,$Tropico$ ou non
subj-19,human,2,1,31.189,0.39699999999999847,0,participant,researcher,silence,2,euh mh
subj-19,human,2,1,33.695,0.7819999999999965,0,participant,researcher,silence,1,$Oasis$
subj-19,human,2,1,35.134,0.23199999999999932,0,researcher,participant,silence,3,$Oasis$ peut-être ouais
subj-19,human,2,1,36.22,2.368000000000002,1,participant,participant,silence,14,il y a ces fruits comme ça non sauf qu'ils ont l'air
subj-19,human,2,1,41.798,0.269999999999996,0,participant,researcher,silence,6,ceux qui sont dans la cascade
subj-19,human,2,1,43.516,0.2989999999999995,0,researcher,participant,silence,1,exacte
subj-19,human,2,1,44.425,0.3060000000000045,1,participant,participant,silence,3,tout à fait
subj-19,human,2,1,45.001,0.10500000000000398,0,participant,researcher,silence,1,ouais
subj-19,human,2,1,45.345,0.48499999999999943,0,researcher,participant,silence,1,euh
subj-19,human,2,1,46.06,0.9059999999999988,0,participant,researcher,silence,8,oui oui je l'ai vu cette publicité
subj-19,human,2,1,48.82,1.6820000000000022,1,researcher,researcher,silence,1,euh
subj-19,human,2,1,51.965,0.9859999999999971,1,researcher,researcher,silence,17,en même temps ils sont un peu moins déformés dans la @ dans la cascade quand même
subj-19,human,2,1,58.529,0.2959999999999994,1,participant,participant,silence,8,d'avoir passé un sale quart d'heure
subj-19,human,2,1,15.1,0.2989999999999995,1,researcher,researcher,speech,1,euh
subj-19,human,2,1,32.12,0.9140000000000015,0,researcher,participant,speech,7,tu sais un soda comme ça $Fanta$
subj-19,human,2,1,39.568,0.7420000000000044,0,participant,researcher,speech,7,ouais ouais ouaisceux qui sont à la
subj-19,human,2,1,40.701,0.6300000000000026,0,researcher,participant,speech,10,ils ont l'air un peu plus frais mais euh
subj-19,human,2,1,55.531,0.9660000000000011,0,researcher,participant,speech,20,ouais ils ont pas l'air meilleur -fin en tout ils ont l'air sympa qu'elle a l'air
subj-19,human,2,1,57.071,0.3610000000000042,1,researcher,researcher,speech,1,ouais
subj-19,human,2,3,3.353,0.5009999999999999,0,participant,researcher,silence,1,ouais
subj-19,human,2,3,4.141,0.37099999999999955,1,researcher,researcher,silence,2,euh mh
subj-19,human,2,3,6.071,0.9350000000000005,0,researcher,participant,silence,8,qui est aussi fatiguée que la framboise hein
subj-19,human,2,3,8.739,1.1529999999999987,0,participant,researcher,silence,17,bah moi il me semble plus euh un petit peu un peu véner un peu en colère
subj-19,human,2,3,14.6,0.16900000000000048,0,researcher,participant,silence,4,un peu en colère
subj-19,human,2,3,15.547,0.05999999999999872,0,participant,researcher,silence,3,ouais je dirais
subj-19,human,2,3,16.447,0.4819999999999993,0,researcher,participant,silence,12,ouais c'est vrai qu'elle avait l'air moins commode ouais
subj-19,human,2,3,18.676,0.0870000000000033,0,participant,researcher,silence,19,av- elle avait les bras écartés avec les poings fermés comme si comme si elle partait au combat presque
subj-19,human,2,3,23.713,0.13100000000000023,0,researcher,participant,silence,4,ouais c'est vrai
subj-19,human,2,3,24.423,1.5040000000000013,0,participant,researcher,silence,1,euh
subj-19,human,2,3,26.467,2.168000000000003,0,researcher,participant,silence,7,et du coup là c'est peut-être
subj-19,human,2,3,29.671,0.7370000000000019,1,participant,participant,silence,6,je sais pas une sorte de
subj-19,human,2,3,31.785,0.4210000000000029,1,participant,participant,silence,24,tu sais des fois tu as des sortes de campagnes pour manger un un certain type d'aliments comme les produits laitiers ou les
subj-19,human,2,3,37.576,0.392000000000003,0,participant,researcher,silence,1,ouais
subj-19,human,2,3,38.204,0.3019999999999996,0,researcher,participant,silence,12,les fruits et légumes ou quoi et là c'est peut-être euh
subj-19,human,2,3,40.503,0.7259999999999991,1,participant,participant,silence,23,une campagne je sais pas de dentiste pour dire manger pas de fruits parce que s- vous allez avoir des carries tu vois
subj-19,human,2,3,45.7,0.0659999999999954,0,participant,researcher,silence,1,@
subj-19,human,2,3,46.42,0.1389999999999958,0,researcher,participant,silence,11,regardez comme ils ont l'air méchant ces fruits pas frais
subj-19,human,2,3,48.914,0.5719999999999956,0,participant,researcher,silence,19,en même temps ça serait quand même assez surprenant une campagne euh qui dise manger pas de fruits ouais
subj-19,human,2,3,54.973,1.5579999999999998,1,participant,participant,silence,2,il est
subj-19,human,2,3,57.442,0.5769999999999982,1,researcher,researcher,silence,8,je sais pas c'est peut-être contre euh
subj-19,human,2,3,2.588,0.351,1,researcher,researcher,speech,1,euh
subj-19,human,2,3,17.39,0.5869999999999997,1,researcher,researcher,speech,4,tu sais elle est
subj-19,human,2,3,52.58,0.9089999999999989,1,participant,participant,speech,3,contre les fruits
subj-19,human,2,3,56.543,0.1980000000000004,0,participant,researcher,speech,1,euh
subj-19,human,2,5,4.369,0.20900000000000052,0,participant,researcher,silence,1,ouais
subj-19,human,2,5,4.918,0.9809999999999999,1,researcher,researcher,silence,1,euh
subj-19,human,2,5,7.092,0.8640000000000008,0,researcher,participant,silence,20,je sais pas si ce qui était le plus dégueulasse dans cette poire c'était le l'aspect un peu
subj-19,human,2,5,11.884,0.625,1,participant,participant,silence,6,comment ça s'appelle tu sais
subj-19,human,2,5,13.784,1.9149999999999991,1,participant,participant,silence,1,laid
subj-19,human,2,5,16.095,1.1640000000000015,0,participant,researcher,silence,7,ouais -fin moi c'est j'ai
subj-19,human,2,5,18.768,0.46699999999999875,1,researcher,researcher,silence,21,pas vraiment envie tu vois de de dire juste qu'elle est laide elle me fait un peu pitié cette poire
subj-19,human,2,5,22.929,0.5300000000000011,0,researcher,participant,silence,17,ouais mais il y a les bras et les jambes qui sont un peu dégueulasses aussi non
subj-19,human,2,5,25.932,0.4670000000000023,0,participant,researcher,silence,9,ouais ben ouais c'est vrai mais euh -fin
subj-19,human,2,5,28.58,0.4200000000000017,1,researcher,researcher,silence,16,on est moi elle m'évoque vraiment de la pitié en fait -fin c'est euh
subj-19,human,2,5,32.353,0.33099999999999596,0,participant,researcher,silence,27,il y a vraiment le côté ouais personnification j'ai je sais pas j'ai l'impression qu'elle a été battue ou quelque chose du genre
subj-19,human,2,5,37.246,0.23899999999999721,0,researcher,participant,silence,13,ouais c'est vrai qu'elle a été un peu abandonné ouais de
subj-19,human,2,5,39.71,0.45299999999999585,0,participant,researcher,silence,1,ouais
subj-19,human,2,5,40.498,1.3360000000000056,0,researcher,participant,silence,11,elle a fait une chute de l'arbre un peu violente
subj-19,human,2,5,43.49,2.4849999999999994,0,participant,researcher,silence,18,ouais ouais ouais c'est assez sain effectivementouais il donne pas forcément envie d'être mangé mais euh
subj-19,human,2,5,50.085,0.1980000000000004,1,researcher,researcher,silence,18,mais elle me donne pas forcément la même sensation par exemple tu vois que euhla framboise du début
subj-19,human,2,5,55.013,0.9710000000000036,0,researcher,participant,silence,3,oui plus triste
subj-19,human,2,5,56.964,0.6660000000000039,0,participant,researcher,silence,3,ouais ouais ouais
subj-19,human,2,5,58.305,0.0940000000000012,0,researcher,participant,silence,1,ouais
subj-19,human,2,5,31.947,0.09600000000000009,0,researcher,participant,speech,3,c'est vrai
subj-19,human,2,5,49.419,0.28000000000000114,1,participant,participant,speech,1,non
subj-19,robot,2,2,3.45,1.3099999999999996,0,participant,researcher,silence,1,salut
subj-19,robot,2,2,5.203,1.9399999999999995,0,researcher,participant,silence,9,là c'était une poire qui étaitcomplètement abimée quoi
subj-19,robot,2,2,10.796,0.8689999999999998,0,participant,researcher,silence,1,oui
subj-19,robot,2,2,12.173,0.5350000000000001,1,researcher,researcher,silence,5,c'est une poire jaune
subj-19,robot,2,2,14.205,0.4529999999999994,0,researcher,participant,silence,3,poire jaune ouais
subj-19,robot,2,2,15.457,1.6739999999999995,0,participant,researcher,silence,5,c'est une poire moche
subj-19,robot,2,2,18.514,0.48799999999999955,0,researcher,participant,silence,1,moche
subj-19,robot,2,2,19.601,1.1640000000000015,0,participant,researcher,silence,1,ouais
subj-19,robot,2,2,23.645,1.0390000000000015,1,participant,participant,silence,1,et
subj-19,robot,2,2,25.04,0.7439999999999998,1,participant,participant,silence,11,mais qui était une poire de dessin animé un peu peut-être
subj-19,robot,2,2,27.811,1.4989999999999988,0,participant,researcher,silence,1,oui
subj-19,robot,2,2,29.691,1.1129999999999995,1,researcher,researcher,silence,6,la poire est un peu abimée
subj-19,robot,2,2,32.435,0.4619999999999962,0,researcher,participant,silence,4,la poire et quoi
subj-19,robot,2,2,33.923,0.39699999999999847,0,participant,researcher,silence,6,la poire est un peu abimée
subj-19,robot,2,2,35.951,2.5450000000000017,0,researcher,participant,silence,1,mhabimée
subj-19,robot,2,2,39.634,1.381999999999998,0,participant,researcher,silence,1,ouais
subj-19,robot,2,2,41.438,0.1980000000000004,0,researcher,participant,silence,6,ouais ouais ouais il se retrouve
subj-19,robot,2,2,42.812,0.4239999999999995,0,participant,researcher,silence,3,elle est déformée
subj-19,robot,2,2,44.222,1.7070000000000007,0,researcher,participant,silence,2,et le
subj-19,robot,2,2,46.377,1.6559999999999988,1,participant,participant,silence,8,tu devais pas me donner des informations supplémentaires
subj-19,robot,2,2,50.588,2.1799999999999997,0,participant,researcher,silence,4,oui c'est possible
subj-19,robot,2,2,53.956,0.625,0,researcher,participant,silence,9,ouais c'est possible mais c'est pas sûr
subj-19,robot,2,2,56.029,2.5659999999999954,0,participant,researcher,silence,1,oui
subj-19,robot,2,2,17.281,0.2640000000000029,1,participant,participant,speech,1,et
subj-19,robot,2,2,21.095,0.10100000000000264,0,researcher,participant,speech,9,ouais ouais ouais effectivement ouais tout le temps moche
subj-19,robot,2,4,5.976,0.9690000000000003,1,participant,participant,silence,1,et
subj-19,robot,2,4,7.463,1.479,0,participant,researcher,silence,8,moi je crois que c'est une framboise
subj-19,robot,2,4,11.442,0.3349999999999991,0,researcher,participant,silence,9,moi aussi je crois que c'est une framboise
subj-19,robot,2,4,13.377,1.0469999999999988,1,participant,participant,silence,16,je crois même que c'est la framboise qui est tout au fond de la barquette
subj-19,robot,2,4,17.457,2.276,0,participant,researcher,silence,3,oui bien sûr
subj-19,robot,2,4,20.709,0.897000000000002,1,researcher,researcher,silence,7,cette framboise n'est pas très jolie
subj-19,robot,2,4,23.615,0.5430000000000028,0,researcher,participant,silence,13,elle est pas ouais elle est pas jolie elle pas fraiche non plus
subj-19,robot,2,4,26.53,2.0489999999999995,0,participant,researcher,silence,4,oui c'est possible
subj-19,robot,2,4,29.773,0.5990000000000002,0,researcher,participant,silence,5,ouais c'est sûr même
subj-19,robot,2,4,31.2,1.9079999999999977,1,participant,participant,silence,1,et
subj-19,robot,2,4,33.499,1.394999999999996,1,participant,participant,silence,9,on a pas du tout envie de la manger
subj-19,robot,2,4,36.235,2.588000000000001,1,participant,participant,silence,3,tu la mangerais
subj-19,robot,2,4,39.634,2.027000000000001,0,participant,researcher,silence,1,non
subj-19,robot,2,4,42.088,0.29999999999999716,0,researcher,participant,silence,4,non moi non plus
subj-19,robot,2,4,42.972,5.350000000000001,0,participant,researcher,silence,5,elle est un peu pourrie
subj-19,robot,2,4,49.465,0.7469999999999999,0,researcher,participant,silence,3,elle est quoi
subj-19,robot,2,4,50.928,0.4580000000000055,1,participant,participant,silence,3,un peu pourrie
subj-19,robot,2,4,52.778,0.15200000000000102,0,researcher,participant,silence,10,elles est complètement pourrie oui oui c'est vrai ouais
subj-19,robot,2,4,54.668,0.36599999999999966,1,participant,participant,silence,8,en plus elle a l'air très triste
subj-19,robot,2,4,56.436,1.2849999999999966,0,participant,researcher,silence,3,ouije crois aussi
subj-19,robot,2,4,59.281,0.12199999999999989,0,researcher,participant,silence,1,ouais
subj-19,robot,2,4,2.956,0.56,1,researcher,researcher,speech,1,salut
subj-19,robot,2,4,21.771,0.20199999999999818,1,participant,participant,speech,2,c'est
subj-19,robot,2,4,51.655,0.4269999999999996,0,participant,researcher,speech,5,elle est un peu pourrie
subj-19,robot,2,6,2.764,1.032,0,participant,researcher,silence,1,salut
subj-19,robot,2,6,4.39,1.4020000000000001,0,researcher,participant,silence,1,euh
subj-19,robot,2,6,6.503,0.4370000000000003,1,participant,participant,silence,4,c'est une fraise
subj-19,robot,2,6,7.865,0.8179999999999996,0,participant,researcher,silence,1,oui
subj-19,robot,2,6,9.064,0.6189999999999998,1,researcher,researcher,silence,4,c'est une fraise
subj-19,robot,2,6,10.852,1.193999999999999,0,researcher,participant,silence,2,fraise comment
subj-19,robot,2,6,12.624,1.1929999999999996,0,participant,researcher,silence,5,c'est une fraise rouge
subj-19,robot,2,6,15.425,1.315999999999999,0,researcher,participant,silence,3,c'est vrai
subj-19,robot,2,6,17.287,1.7860000000000014,1,participant,participant,silence,3,elle était euh
subj-19,robot,2,6,21.969,0.3810000000000002,0,researcher,participant,silence,5,formée comme un personnage ouais
subj-19,robot,2,6,23.986,1.533999999999999,0,participant,researcher,silence,3,oui bien sûr
subj-19,robot,2,6,26.501,1.0509999999999984,0,researcher,participant,silence,1,personnage
subj-19,robot,2,6,28.838,1.1679999999999993,0,researcher,participant,silence,10,et un reagrd qui est un peu bagarreur quoi ouais
subj-19,robot,2,6,32.013,2.1540000000000035,0,participant,researcher,silence,4,oui c'est possible
subj-19,robot,2,6,35.361,2.3270000000000053,0,researcher,participant,silence,1,mais
subj-19,robot,2,6,39.332,0.5970000000000013,0,researcher,participant,silence,3,c'est quoi
subj-19,robot,2,6,40.518,0.9709999999999965,0,participant,researcher,silence,7,elle n'a pas l'air contente
subj-19,robot,2,6,42.946,2.831000000000003,0,researcher,participant,silence,12,en fait les phrases un peu longues je les comprends pas bien
subj-19,robot,2,6,47.931,2.3370000000000033,1,participant,participant,silence,1,et
subj-19,robot,2,6,50.857,1.0210000000000008,1,participant,participant,silence,17,bon en tout cas c'est comme la framboise on a pas très envie de la manger
subj-19,robot,2,6,54.459,1.3979999999999961,0,participant,researcher,silence,4,je suis d'accord
subj-19,robot,2,6,56.964,0.6450000000000031,0,researcher,participant,silence,9,aussi ouais je suis d'accord avec ça ouais
subj-19,robot,2,6,20.528,0.0990000000000002,0,participant,researcher,speech,4,cette fraise est déformée
subj-19,robot,2,6,27.827,0.4469999999999992,0,participant,researcher,speech,4,elle a un visage
subj-19,robot,2,6,37.886,0.19500000000000028,0,participant,researcher,speech,7,elle n'a pas l'air contente
subj-19,human,3,1,3.175,1.0570000000000004,1,researcher,researcher,silence,10,alors on est on est de retour sur l'aubergine
subj-19,human,3,1,6.505,0.12699999999999978,0,researcher,participant,silence,1,ouais
subj-19,human,3,1,6.897,0.7850000000000001,0,participant,researcher,silence,1,euh
subj-19,human,3,1,12.275,0.6500000000000004,0,participant,researcher,silence,18,je suis je pense qu'il faut essayer de réfléchir à peut-être des points communs ou des euh
subj-19,human,3,1,17.045,1.3059999999999974,1,researcher,researcher,silence,7,à mon avis tu en pense quoi
subj-19,human,3,1,19.389,0.40500000000000114,0,researcher,participant,silence,5,il faut réfléchir à quoi
subj-19,human,3,1,20.77,0.17800000000000082,0,participant,researcher,silence,10,à des points communs pour essayer de chercher le message
subj-19,human,3,1,23.787,0.4980000000000011,0,researcher,participant,silence,7,entre aubergine pomme et tout ça là
subj-19,human,3,1,25.993,0.11200000000000188,0,participant,researcher,silence,1,ouais
subj-19,human,3,1,26.312,0.26500000000000057,0,researcher,participant,silence,1,bah
subj-19,human,3,1,26.75,0.5640000000000001,0,participant,researcher,silence,25,euh ils avaient dit deux campagnes donc ça doit être je pense l'aubergine la pomme et euh ouais c'est ça d'un côté
subj-19,human,3,1,35.239,0.12199999999999989,0,researcher,participant,silence,18,de l'autre côté les poires les banan- ben non les poires les je sais pas quoi les
subj-19,human,3,1,38.806,0.3760000000000048,0,participant,researcher,silence,1,ouais
subj-19,human,3,1,39.461,0.16799999999999926,0,researcher,participant,silence,4,fraises et les framboises
subj-19,human,3,1,40.503,0.32500000000000284,0,participant,researcher,silence,3,c'est ça
subj-19,human,3,1,41.392,0.014999999999993463,0,researcher,participant,silence,1,ouais
subj-19,human,3,1,41.642,0.18199999999999505,0,participant,researcher,silence,16,euhc'est à savoir si elles sont reliées ou si c'est vraiment deux choses différentes
subj-19,human,3,1,45.655,1.320999999999998,0,researcher,participant,silence,1,ouais
subj-19,human,3,1,47.326,0.23400000000000176,0,participant,researcher,silence,1,euh
subj-19,human,3,1,48.52,0.4519999999999982,1,researcher,researcher,silence,25,en en revenant là sur la sur l'aubergine je trouve qu'elle est euh très brillante euh tu vois très propreà côté de euh
subj-19,human,3,1,57.523,0.4469999999999956,0,researcher,participant,silence,1,oui
subj-19,human,3,1,58.224,0.3100000000000023,0,participant,researcher,silence,2,à côté
subj-19,human,3,1,8.16,0.375,0,researcher,participant,speech,17,je sais pas comment on doit progresser là tu vois si on revient sur les mêmes images
subj-19,human,3,1,33.055,1.331000000000003,1,participant,participant,speech,3,le citron ouais
subj-19,human,3,1,58.58,0.2950000000000017,0,researcher,participant,speech,8,peut-être c'est c'est une aubergine amé-
subj-19,human,3,3,2.418,0.5499999999999998,0,participant,researcher,silence,1,ouais
subj-19,human,3,3,3.181,0.9649999999999999,1,researcher,researcher,silence,10,euh je l'aime bien celui-là -fin c'est euh
subj-19,human,3,3,6.068,0.06899999999999995,0,researcher,participant,silence,13,ouais et non parce qu'il est vert aussi il est bien vert
subj-19,human,3,3,8.292,0.2889999999999997,0,participant,researcher,silence,4,ouais c'est ça
subj-19,human,3,3,9.181,0.43700000000000117,1,researcher,researcher,silence,2,mais euh
subj-19,human,3,3,10.547,0.645999999999999,1,researcher,researcher,silence,24,tu vois dans les deux sets à chaque fois il y en a un qui euh qui me parait plus sympathique que les autres
subj-19,human,3,3,15.445,0.9250000000000007,1,researcher,researcher,silence,16,euh l- là c'est le citron parce qu'il a l'air moins euh dur
subj-19,human,3,3,19.611,0.31400000000000006,0,researcher,participant,silence,1,ouais
subj-19,human,3,3,20.403,0.3410000000000011,0,participant,researcher,silence,10,et euh dans l'autre set c'était la poire
subj-19,human,3,3,23.005,0.43200000000000216,1,researcher,researcher,silence,9,qui euh inspirait plus de la pitié que euh
subj-19,human,3,3,27.085,0.06599999999999895,0,researcher,participant,silence,2,la méchanceté
subj-19,human,3,3,32.638,0.2079999999999984,0,participant,researcher,silence,24,elle était malheureuse mais y avait -fin je sais que moi elle m'inspirait moins de pitié quand même du coup c'était ouais
subj-19,human,3,3,37.455,0.355000000000004,1,researcher,researcher,silence,20,c'est plus le côté déformé qui ressortait mais après je sais pas ce que tu en as pensé toi
subj-19,human,3,3,41.539,0.2710000000000008,0,researcher,participant,silence,28,non en fait je suis en train de me dire qu'il est peut-être que les légumes c'est les justiciers et les fruits les victimes tu vois
subj-19,human,3,3,46.356,1.1379999999999981,0,participant,researcher,silence,1,ah
subj-19,human,3,3,47.921,0.5080000000000027,1,researcher,researcher,silence,11,et du coup les les légumes ils viendraient sauver les fruits
subj-19,human,3,3,50.705,0.2880000000000038,0,researcher,participant,silence,1,voilà
subj-19,human,3,3,51.403,2.317,1,participant,participant,silence,4,ouais je sais pas
subj-19,human,3,3,54.463,0.519999999999996,0,participant,researcher,silence,15,mais en même temps si on regarde les habitudes alimentaires ce serait le contraire non
subj-19,human,3,3,57.533,0.5409999999999968,0,researcher,participant,silence,6,c'est de mélanger les deux
subj-19,human,3,3,59.017,0.4059999999999988,0,participant,researcher,silence,1,euh
subj-19,human,3,3,16.79,0.48900000000000077,1,participant,participant,speech,2,ah oui
subj-19,human,3,3,27.456,0.6700000000000017,0,participant,researcher,speech,7,du dégout ouais ou de la méchanceté
subj-19,human,3,3,28.93,0.21300000000000097,0,researcher,participant,speech,14,oh la framboise était pas hyper méchante non elle était elle était malheureuse aussi
subj-19,human,3,3,36.635,0.5050000000000026,1,participant,participant,speech,2,ah oui
subj-19,human,3,3,53.779,0.39099999999999824,1,researcher,researcher,speech,1,euh
subj-19,human,3,5,3.821,0.31000000000000005,1,participant,participant,silence,15,qui me dis que peut-être si j'ai bien compris l'aubergine combat la pomme
subj-19,human,3,5,7.702,1.9459999999999997,0,participant,researcher,silence,5,l'aubergine combat la pomme
subj-19,human,3,5,10.954,0.1120000000000001,0,researcher,participant,silence,14,mais peut-être j'ai pas bien compris ce qu'il a dit le robot
subj-19,human,3,5,13.291,0.46699999999999875,0,participant,researcher,silence,20,euh d'accord ça ça expliquerait peut-être pourquoi tous les euh tous les deux on l'air un peu déterminés
subj-19,human,3,5,20.079,0.5030000000000001,0,researcher,participant,silence,1,ouais
subj-19,human,3,5,21.074,0.44799999999999685,0,participant,researcher,silence,13,et euh dans ces cas là le citron viendrait faire quoi là dedans
subj-19,human,3,5,24.57,0.8930000000000007,0,researcher,participant,silence,32,c'est une bonne question mais en même temps tu vois moi j'étais sur les fruits et légumes mais en fait il y a que l'aubergine qui est un légume
subj-19,human,3,5,30.179,0.9560000000000031,0,participant,researcher,silence,1,ouais
subj-19,human,3,5,31.33,0.4440000000000026,0,researcher,participant,silence,9,citron et pomme c'est des fruits donc euh
subj-19,human,3,5,34.0,2.613999999999997,1,participant,participant,silence,14,ouais je non je sais pas peut-être que le robot a pas dit ça
subj-19,human,3,5,38.979,3.2509999999999977,0,participant,researcher,silence,2,euh mh
subj-19,human,3,5,43.211,2.561,1,researcher,researcher,silence,4,dans ces cas là
subj-19,human,3,5,46.945,0.045999999999999375,0,participant,researcher,silence,16,l'aubergine elle serait en anto- en antagoniste avec tous les autres ce serait un peu
subj-19,human,3,5,51.355,0.5660000000000025,0,participant,researcher,silence,1,ouais
subj-19,human,3,5,52.122,2.006999999999998,1,researcher,researcher,silence,11,mais est-ce qu'il y a un intrus dans le deuxième
subj-19,human,3,5,55.948,2.261000000000003,0,researcher,participant,silence,4,la poire quand même
subj-19,human,3,5,45.797,0.5990000000000038,0,researcher,participant,speech,3,moi je ouais
subj-19,human,3,5,50.182,0.5629999999999953,0,researcher,participant,speech,6,ça c'était l'intrus ouais
subj-19,robot,3,2,4.072,1.4610000000000003,1,participant,participant,silence,7,c'est à nouveau la pomme rouge
subj-19,robot,3,2,6.93,0.3150000000000004,1,participant,participant,silence,1,salut
subj-19,robot,3,2,7.58,0.8390000000000004,0,participant,researcher,silence,2,ah oui
subj-19,robot,3,2,8.922,1.8239999999999998,0,researcher,participant,silence,7,qu'est-ce que tu pensesde cette campagne
subj-19,robot,3,2,13.189,0.702,0,participant,researcher,silence,5,elle est appétissante cette pomme
subj-19,robot,3,2,16.116,1.468,0,researcher,participant,silence,3,tu peux répéter
subj-19,robot,3,2,18.392,1.402000000000001,0,participant,researcher,silence,5,elle est appétissante cette pomme
subj-19,robot,3,2,22.03,1.381999999999998,0,researcher,participant,silence,8,on est je sais pas quoi cette pomme
subj-19,robot,3,2,25.037,1.9870000000000019,1,participant,participant,silence,1,ouais
subj-19,robot,3,2,30.138,0.8339999999999996,0,researcher,participant,silence,8,euh oh oh je comprends rien du tout
subj-19,robot,3,2,33.065,0.7460000000000022,1,participant,participant,silence,42,et j'espère que tu m'as pas donné un indice pour comprendre le message de cette campagne parce que moi je pense que ça dit pour l'instant que les légumes sont méchants et les fruits sont gentils comme un fruit
subj-19,robot,3,2,42.271,1.7269999999999968,0,participant,researcher,silence,5,je ne suis pas sûre
